,Name,Price,Date,Bids,Condition,Type,Location
1752,Venusaur 15/102 base set,£38.00,Sold 5 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1753,Venusaur 15/102 base set,£250.00,Sold 5 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1754,Venusaur 15/102 base set,£6.00,Sold 4 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1755,Venusaur 15/102 base set,£54.99,Sold 4 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1756,Venusaur 15/102 base set,£60.00,Sold 17 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1757,Venusaur 15/102 base set,£62.50,Sold 4 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1758,Venusaur 15/102 base set,£149.50,Sold 4 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1759,Venusaur 15/102 base set,£8.00,Sold 4 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1760,Venusaur 15/102 base set,£85.00,Sold 3 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1761,Venusaur 15/102 base set,£7.20,Sold 27 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1762,Venusaur 15/102 base set,£69.95,Sold 2 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1763,Venusaur 15/102 base set,£45.00,Sold 2 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1764,Venusaur 15/102 base set,£9.00,Sold 2 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1765,Venusaur 15/102 base set,£5.89,Sold 22 May 2024,N/A,New (other),Buy it now,United Kingdom
1766,Venusaur 15/102 base set,£9.00,Sold 1 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1767,Venusaur 15/102 base set,£47.50,Sold 1 Jun 2024,N/A,New (other),Buy it now,United Kingdom
1768,Venusaur 15/102 base set,£0.99,Sold 1 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1769,Venusaur 15/102 base set,£5.00,Sold 1 Jun 2024,N/A,Pre-owned,Buy it now,United Kingdom
1770,Venusaur 15/102 base set,£15.95,Sold 31 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1771,Venusaur 15/102 base set,£25.00,Sold 31 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1772,Venusaur 15/102 base set,£44.99,Sold 31 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1773,Venusaur 15/102 base set,£23.50,Sold 31 May 2024,N/A,New (other),Buy it now,United Kingdom
1774,Venusaur 15/102 base set,£5.49,Sold 31 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1775,Venusaur 15/102 base set,£6.95,Sold 1 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1776,Venusaur 15/102 base set,£50.00,Sold 1 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1777,Venusaur 15/102 base set,£10.99,Sold 18 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1778,Venusaur 15/102 base set,£7.99,Sold 30 May 2024,N/A,New (other),Buy it now,United Kingdom
1779,Venusaur 15/102 base set,£84.99,Sold 30 May 2024,N/A,New (other),Buy it now,United Kingdom
1780,Venusaur 15/102 base set,£6.50,Sold 30 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1781,Venusaur 15/102 base set,£5.95,Sold 30 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1782,Venusaur 15/102 base set,£5.95,Sold 30 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1783,Venusaur 15/102 base set,£5.95,Sold 30 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1784,Venusaur 15/102 base set,£27.99,Sold 29 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1785,Venusaur 15/102 base set,£27.99,Sold 25 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1786,Venusaur 15/102 base set,£59.99,Sold 28 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1787,Venusaur 15/102 base set,£90.00,Sold 28 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1788,Venusaur 15/102 base set,£79.95,Sold 27 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1789,Venusaur 15/102 base set,£40.00,Sold 27 May 2024,N/A,New (other),Buy it now,United Kingdom
1790,Venusaur 15/102 base set,£7.00,Sold 27 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1791,Venusaur 15/102 base set,£55.00,Sold 27 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1792,Venusaur 15/102 base set,£7.99,Sold 27 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1793,Venusaur 15/102 base set,£4.50,Sold 26 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1794,Venusaur 15/102 base set,£6.20,Sold 26 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1795,Venusaur 15/102 base set,£59.95,Sold 26 May 2024,N/A,New (other),Buy it now,United Kingdom
1796,Venusaur 15/102 base set,£49.99,Sold 26 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1797,Venusaur 15/102 base set,£45.00,Sold 26 May 2024,N/A,New (other),Buy it now,United Kingdom
1798,Venusaur 15/102 base set,£12.99,Sold 25 May 2024,N/A,New (other),Buy it now,United Kingdom
1799,Venusaur 15/102 base set,£40.00,Sold 24 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1800,Venusaur 15/102 base set,£19.99,Sold 24 May 2024,N/A,New (other),Buy it now,United Kingdom
1801,Venusaur 15/102 base set,£109.99,Sold 24 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1802,Venusaur 15/102 base set,£50.00,Sold 23 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1803,Venusaur 15/102 base set,£15.00,Sold 23 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1804,Venusaur 15/102 base set,£115.00,Sold 23 May 2024,N/A,New (other),Buy it now,United Kingdom
1805,Venusaur 15/102 base set,£399.99,Sold 23 May 2024,N/A,New (other),Buy it now,United Kingdom
1806,Venusaur 15/102 base set,£40.00,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1807,Venusaur 15/102 base set,£125.00,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1808,Venusaur 15/102 base set,£5.87,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1809,Venusaur 15/102 base set,£6.00,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1810,Venusaur 15/102 base set,£39.99,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1811,Venusaur 15/102 base set,£49.99,Sold 22 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1812,Venusaur 15/102 base set,£23.99,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1813,Venusaur 15/102 base set,£5.89,Sold 21 May 2024,N/A,New (other),Buy it now,United Kingdom
1814,Venusaur 15/102 base set,£50.00,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1815,Venusaur 15/102 base set,£5.87,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1816,Venusaur 15/102 base set,£40.00,Sold 21 May 2024,N/A,New (other),Buy it now,United Kingdom
1817,Venusaur 15/102 base set,£50.00,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1818,Venusaur 15/102 base set,£47.95,Sold 21 May 2024,N/A,New (other),Buy it now,United Kingdom
1819,Venusaur 15/102 base set,£26.99,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1820,Venusaur 15/102 base set,£88.00,Sold 21 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1821,Venusaur 15/102 base set,£27.99,Sold 21 May 2024,N/A,New (other),Buy it now,United Kingdom
1822,Venusaur 15/102 base set,£7.99,Sold 20 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1823,Venusaur 15/102 base set,£150.00,Sold 20 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1824,Venusaur 15/102 base set,£35.00,Sold 20 May 2024,N/A,New (other),Buy it now,United Kingdom
1825,Venusaur 15/102 base set,£50.00,Sold 19 May 2024,N/A,New (other),Buy it now,United Kingdom
1826,Venusaur 15/102 base set,£39.99,Sold 19 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1827,Venusaur 15/102 base set,£5.99,Sold 18 May 2024,N/A,New (other),Buy it now,United Kingdom
1828,Venusaur 15/102 base set,£40.00,Sold 17 May 2024,N/A,New (other),Buy it now,United Kingdom
1829,Venusaur 15/102 base set,£75.00,Sold 17 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1830,Venusaur 15/102 base set,£39.95,Sold 17 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1831,Venusaur 15/102 base set,£109.50,Sold 17 May 2024,N/A,New (other),Buy it now,United Kingdom
1832,Venusaur 15/102 base set,£150.00,Sold 17 May 2024,N/A,New (other),Buy it now,United Kingdom
1833,Venusaur 15/102 base set,£62.00,Sold 16 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1834,Venusaur 15/102 base set,£44.99,Sold 16 May 2024,N/A,New (other),Buy it now,United Kingdom
1835,Venusaur 15/102 base set,£44.99,Sold 15 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1836,Venusaur 15/102 base set,£79.50,Sold 15 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1837,Venusaur 15/102 base set,£6.80,Sold 14 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1838,Venusaur 15/102 base set,£54.99,Sold 14 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1839,Venusaur 15/102 base set,£25.00,Sold 14 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1840,Venusaur 15/102 base set,£26.00,Sold 14 May 2024,N/A,New (other),Buy it now,United Kingdom
1841,Venusaur 15/102 base set,£40.00,Sold 13 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1842,Venusaur 15/102 base set,£69.95,Sold 13 May 2024,N/A,New (other),Buy it now,United Kingdom
1843,Venusaur 15/102 base set,£5.49,Sold 13 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1844,Venusaur 15/102 base set,£27.99,Sold 12 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1845,Venusaur 15/102 base set,£5.99,Sold 12 May 2024,N/A,New (other),Buy it now,United Kingdom
1846,Venusaur 15/102 base set,£40.00,Sold 12 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1847,Venusaur 15/102 base set,£40.00,Sold 11 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1848,Venusaur 15/102 base set,£5.10,Sold 10 May 2024,N/A,New (other),Buy it now,United Kingdom
1849,Venusaur 15/102 base set,£129.95,Sold 10 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1850,Venusaur 15/102 base set,£8.95,Sold 9 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1851,Venusaur 15/102 base set,£5.99,Sold 9 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1852,Venusaur 15/102 base set,£49.99,Sold 9 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1853,Venusaur 15/102 base set,£40.00,Sold 9 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1854,Venusaur 15/102 base set,£9.93,Sold 9 May 2024,N/A,New (other),Buy it now,United Kingdom
1855,Venusaur 15/102 base set,£135.00,Sold 8 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1856,Venusaur 15/102 base set,£250.00,Sold 8 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1857,Venusaur 15/102 base set,£64.99,Sold 8 May 2024,N/A,New (other),Buy it now,United Kingdom
1858,Venusaur 15/102 base set,£5.00,Sold 8 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1859,Venusaur 15/102 base set,£6.95,Sold 8 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1860,Venusaur 15/102 base set,£75.00,Sold 7 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1861,Venusaur 15/102 base set,£49.99,Sold 7 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1862,Venusaur 15/102 base set,£5.79,Sold 7 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1863,Venusaur 15/102 base set,£12.00,Sold 7 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1864,Venusaur 15/102 base set,£33.95,Sold 6 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1865,Venusaur 15/102 base set,£5.25,Sold 6 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1866,Venusaur 15/102 base set,£4.25,Sold 6 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1867,Venusaur 15/102 base set,£34.00,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1868,Venusaur 15/102 base set,£5.00,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1869,Venusaur 15/102 base set,£40.00,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1870,Venusaur 15/102 base set,£24.00,Sold 5 May 2024,N/A,New (other),Buy it now,United Kingdom
1871,Venusaur 15/102 base set,£60.00,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1872,Venusaur 15/102 base set,£4.75,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1873,Venusaur 15/102 base set,£4.50,Sold 5 May 2024,N/A,New (other),Buy it now,United Kingdom
1874,Venusaur 15/102 base set,£6.00,Sold 5 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1875,Venusaur 15/102 base set,£45.99,Sold 4 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1876,Venusaur 15/102 base set,£6.00,Sold 4 May 2024,N/A,New (other),Buy it now,United Kingdom
1877,Venusaur 15/102 base set,£27.00,Sold 4 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1878,Venusaur 15/102 base set,£59.95,Sold 3 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1879,Venusaur 15/102 base set,£49.95,Sold 3 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1880,Venusaur 15/102 base set,£49.99,Sold 3 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1881,Venusaur 15/102 base set,£45.99,Sold 3 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1882,Venusaur 15/102 base set,£47.50,Sold 2 May 2024,N/A,New (other),Buy it now,United Kingdom
1883,Venusaur 15/102 base set,£95.00,Sold 1 May 2024,N/A,Pre-owned,Buy it now,United Kingdom
1884,Venusaur 15/102 base set,£31.08,Sold 1 May 2024,N/A,New (other),Buy it now,United Kingdom
1885,Venusaur 15/102 base set,£7.90,Sold 30 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1886,Venusaur 15/102 base set,£39.95,Sold 29 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1887,Venusaur 15/102 base set,£79.95,Sold 29 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1888,Venusaur 15/102 base set,£22.00,Sold 28 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1889,Venusaur 15/102 base set,£150.00,Sold 28 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1890,Venusaur 15/102 base set,£17.99,Sold 28 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1891,Venusaur 15/102 base set,£105.00,Sold 27 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1892,Venusaur 15/102 base set,£64.99,Sold 27 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1893,Venusaur 15/102 base set,£60.00,Sold 27 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1894,Venusaur 15/102 base set,£49.95,Sold 27 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1895,Venusaur 15/102 base set,£6.99,Sold 27 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1896,Venusaur 15/102 base set,£30.00,Sold 26 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1897,Venusaur 15/102 base set,£49.95,Sold 25 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1898,Venusaur 15/102 base set,£5.99,Sold 25 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1899,Venusaur 15/102 base set,£6.00,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1900,Venusaur 15/102 base set,£44.99,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1901,Venusaur 15/102 base set,£44.99,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1902,Venusaur 15/102 base set,£24.99,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1903,Venusaur 15/102 base set,£32.00,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1904,Venusaur 15/102 base set,£70.00,Sold 24 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1905,Venusaur 15/102 base set,£40.00,Sold 23 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1906,Venusaur 15/102 base set,£70.00,Sold 23 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1907,Venusaur 15/102 base set,£79.00,Sold 22 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1908,Venusaur 15/102 base set,£6.00,Sold 22 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1909,Venusaur 15/102 base set,£55.00,Sold 22 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1910,Venusaur 15/102 base set,£79.95,Sold 21 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1911,Venusaur 15/102 base set,£8.00,Sold 21 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1912,Venusaur 15/102 base set,£300.00,Sold 21 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1913,Venusaur 15/102 base set,£80.00,Sold 20 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1914,Venusaur 15/102 base set,£12.99,Sold 20 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1915,Venusaur 15/102 base set,£50.00,Sold 20 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1916,Venusaur 15/102 base set,£80.00,Sold 20 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1917,Venusaur 15/102 base set,£5.00,Sold 20 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1918,Venusaur 15/102 base set,£25.00,Sold 19 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1919,Venusaur 15/102 base set,£5.00,Sold 19 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1920,Venusaur 15/102 base set,£39.99,Sold 18 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1921,Venusaur 15/102 base set,£3.99,Sold 18 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1922,Venusaur 15/102 base set,£149.99,Sold 18 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1923,Venusaur 15/102 base set,£89.99,Sold 17 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1924,Venusaur 15/102 base set,£49.99,Sold 17 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1925,Venusaur 15/102 base set,£45.00,Sold 17 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1926,Venusaur 15/102 base set,£54.99,Sold 17 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1927,Venusaur 15/102 base set,£30.00,Sold 17 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1928,Venusaur 15/102 base set,£3.79,Sold 16 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1929,Venusaur 15/102 base set,£35.00,Sold 16 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1930,Venusaur 15/102 base set,£100.00,Sold 15 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1931,Venusaur 15/102 base set,£60.00,Sold 15 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1932,Venusaur 15/102 base set,£135.00,Sold 15 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1933,Venusaur 15/102 base set,£49.99,Sold 14 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1934,Venusaur 15/102 base set,£150.00,Sold 14 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1935,Venusaur 15/102 base set,£325.00,Sold 14 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1936,Venusaur 15/102 base set,£21.99,Sold 14 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1937,Venusaur 15/102 base set,£64.99,Sold 13 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1938,Venusaur 15/102 base set,£22.99,Sold 13 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1939,Venusaur 15/102 base set,£17.99,Sold 13 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1940,Venusaur 15/102 base set,£17.99,Sold 13 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1941,Venusaur 15/102 base set,£5.50,Sold 13 Apr 2024,N/A,Pre-owned,Buy it now,United Kingdom
1942,Venusaur 15/102 base set,£7.00,Sold 12 Apr 2024,N/A,New (other),Buy it now,United Kingdom
1943,Venusaur 15/102 base set,£245.08,Sold 8 Jul 2024,N/A,New (other),Buy it now,European Union
1944,Venusaur 15/102 base set,£17.23,Sold 7 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1945,Venusaur 15/102 base set,£168.17,Sold 7 Jul 2024,N/A,New (other),Buy it now,European Union
1946,Venusaur 15/102 base set,£14.20,Sold 5 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1947,Venusaur 15/102 base set,£8.61,Sold 3 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1948,Venusaur 15/102 base set,£12.16,Sold 3 Jul 2024,N/A,Pre-owned,Buy it now,European Union
1949,Venusaur 15/102 base set,£139.95,Sold 3 Jul 2024,N/A,New (other),Buy it now,European Union
1950,Venusaur 15/102 base set,£130.82,Sold 1 Jul 2024,N/A,New (other),Buy it now,European Union
1951,Venusaur 15/102 base set,£632.98,Sold 29 Jun 2024,N/A,New (other),Buy it now,European Union
1952,Venusaur 15/102 base set,£252.68,Sold 28 Jun 2024,N/A,New (other),Buy it now,European Union
1953,Venusaur 15/102 base set,£80.12,Sold 28 Jun 2024,N/A,New (other),Buy it now,European Union
1954,Venusaur 15/102 base set,£110.54,Sold 25 Jun 2024,N/A,New (other),Buy it now,European Union
1955,Venusaur 15/102 base set,£12.97,Sold 27 Dec 2023,N/A,Pre-owned,Buy it now,European Union
1956,Venusaur 15/102 base set,£20.18,Sold 22 Dec 2023,N/A,Pre-owned,Buy it now,European Union
1957,Venusaur 15/102 base set,£35.49,Sold 24 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1958,Venusaur 15/102 base set,£101.40,Sold 24 Jun 2024,N/A,New (other),Buy it now,European Union
1959,Venusaur 15/102 base set,£35.49,Sold 24 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1960,Venusaur 15/102 base set,£30.32,Sold 5 Dec 2023,N/A,Pre-owned,Buy it now,European Union
1961,Venusaur 15/102 base set,£74.07,Sold 23 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1962,Venusaur 15/102 base set,£55.77,Sold 22 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1963,Venusaur 15/102 base set,£76.06,Sold 21 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1964,Venusaur 15/102 base set,£421.70,Sold 19 Jun 2024,N/A,New (other),Buy it now,European Union
1965,Venusaur 15/102 base set,£101.40,Sold 17 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1966,Venusaur 15/102 base set,£25.35,Sold 16 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1967,Venusaur 15/102 base set,£101.41,Sold 16 Jun 2024,N/A,Pre-owned,Buy it now,European Union
1968,Venusaur 15/102 base set,£25.35,Sold 16 Jun 2024,N/A,Pre-owned,Buy it now,European Union
